model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoost_r6_BAG_L1,0.8127375886524822,roc_auc,0.02062535285949707,7.398482084274292,0.02062535285949707,7.398482084274292,1,True,83
CatBoost_r177_BAG_L1,0.8123120567375887,roc_auc,0.019486665725708008,8.15975570678711,0.019486665725708008,8.15975570678711,1,True,12
CatBoost_r50_BAG_L1,0.8122127659574468,roc_auc,0.020027637481689453,7.927530527114868,0.020027637481689453,7.927530527114868,1,True,31
LightGBMXT_BAG_L1,0.8122127659574467,roc_auc,2.466315984725952,6.711941957473755,2.466315984725952,6.711941957473755,1,True,1
LightGBM_r161_BAG_L1,0.812141843971631,roc_auc,2.676354169845581,10.711865425109863,2.676354169845581,10.711865425109863,1,True,38
LightGBM_r131_BAG_L1,0.8115886524822695,roc_auc,2.5705220699310303,8.923236608505249,2.5705220699310303,8.923236608505249,1,True,14
LightGBM_r143_BAG_L1,0.8112907801418439,roc_auc,2.6481504440307617,8.188446044921875,2.6481504440307617,8.188446044921875,1,True,55
LightGBM_r196_BAG_L1,0.8111489361702128,roc_auc,2.4149575233459473,21.66789484024048,2.4149575233459473,21.66789484024048,1,True,42
ExtraTreesEntr_BAG_L1,0.8106737588652482,roc_auc,0.09086108207702637,1.1968209743499756,0.09086108207702637,1.1968209743499756,1,True,7
LightGBM_r94_BAG_L1,0.8103971631205673,roc_auc,2.766118049621582,7.017857551574707,2.766118049621582,7.017857551574707,1,True,59
LightGBM_r30_BAG_L1,0.8100709219858155,roc_auc,2.1719963550567627,10.871519804000854,2.1719963550567627,10.871519804000854,1,True,67
CatBoost_r13_BAG_L1,0.8087943262411348,roc_auc,0.022811412811279297,36.59997797012329,0.022811412811279297,36.59997797012329,1,True,23
CatBoost_r60_BAG_L1,0.8086524822695035,roc_auc,0.020180225372314453,7.625099420547485,0.020180225372314453,7.625099420547485,1,True,78
CatBoost_r137_BAG_L1,0.8080709219858155,roc_auc,0.020340919494628906,7.240569591522217,0.020340919494628906,7.240569591522217,1,True,21
ExtraTrees_r197_BAG_L1,0.8075744680851065,roc_auc,0.09054398536682129,1.2893154621124268,0.09054398536682129,1.2893154621124268,1,True,89
LightGBM_r15_BAG_L1,0.8064397163120567,roc_auc,2.3445329666137695,8.698377847671509,2.3445329666137695,8.698377847671509,1,True,48
NeuralNetFastAI_r95_BAG_L1,0.8056312056737589,roc_auc,0.04918503761291504,7.202429533004761,0.04918503761291504,7.202429533004761,1,True,45
CatBoost_r143_BAG_L1,0.8051489361702128,roc_auc,0.020409345626831055,11.389867782592773,0.020409345626831055,11.389867782592773,1,True,72
XGBoost_r98_BAG_L1,0.8050780141843972,roc_auc,0.11765146255493164,20.153145790100098,0.11765146255493164,20.153145790100098,1,True,47
CatBoost_r180_BAG_L1,0.8044397163120568,roc_auc,0.021991252899169922,29.216907501220703,0.021991252899169922,29.216907501220703,1,True,87
CatBoost_r5_BAG_L1,0.8040141843971631,roc_auc,0.01990032196044922,6.574868440628052,0.01990032196044922,6.574868440628052,1,True,69
